Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Holiday/Promotion,Competitor Pricing,Seasonality,Retail Rent Index
4/1/2022,W005,PST949,Stationery & Office Supplies,Central,703,265,295,273.0293,25.99,0,0,21.91,Autumn,144.4633
4/1/2022,W005,PTO950,Toys & Games,South,1519,188,194,193.3394,15.77,10,0,13.37,Spring,146.4749
4/1/2022,W005,PSE515,Seasonal Products,North,1514,174,276,292.0948,55.21,0,0,39.28,Spring,143.4732
5/1/2022,W001,PHO949,Household Essentials,West,970,375,487,571.5514,16.21,0,0,12.34,Autumn,141.8774
5/1/2022,W001,PHO239,Homeware,South,931,364,438,654.8568,21.25,0,1,16.77,Autumn,148.2829
5/1/2022,W001,PDI952,DIY & Decorating,North,790,277,455,351.0979,30.02,0,0,24.86,Spring,145.178
5/1/2022,W001,PGA592,Gardening,Central,766,160,349,355.7769,8.75,0,0,6.5,Winter,148.116
5/1/2022,W001,PPE573,Pet Supplies,West,712,294,288,278.2289,13.24,0,0,11.29,Spring,140.112
5/1/2022,W001,PHE246,Health & Beauty,North,808,255,349,533.892,51.71,0,0,44.04,Spring,148.464
5/1/2022,W001,PST672,Stationery & Office Supplies,North,782,265,349,340.2433,32.98,10,0,27.13,Winter,145.7636
5/1/2022,W001,PTO946,Toys & Games,East,1888,171,372,322.1548,25.06,0,0,18.78,Summer,143.746
5/1/2022,W001,PSE245,Seasonal Products,East,1706,131,323,354.6163,7.65,0,0,6.59,Winter,144.387
5/1/2022,W002,PHO391,Household Essentials,Central,1252,488,504,712.4412,26.66,0,0,22.32,Spring,146.1749
5/1/2022,W002,PHO388,Homeware,West,1236,515,666,866.9598,46.16,10,0,33.95,Summer,145.2499
5/1/2022,W002,PDI369,DIY & Decorating,South,730,266,351,354.9532,23.31,0,0,17.85,Autumn,144.492
5/1/2022,W002,PGA443,Gardening,North,595,126,269,280.6212,29.86,0,0,23.45,Autumn,144.101
5/1/2022,W002,PPE627,Pet Supplies,North,787,256,325,347.262,12.77,10,0,9.45,Summer,149.0479
5/1/2022,W002,PHE739,Health & Beauty,West,538,241,268,243.7302,45.22,0,1,38.48,Winter,143.7408
5/1/2022,W002,PST196,Stationery & Office Supplies,East,877,289,414,443.021,11.63,0,0,9.19,Spring,149.0017
5/1/2022,W002,PTO804,Toys & Games,East,1900,111,329,436.7492,37.08,0,0,32.36,Autumn,141.179
5/1/2022,W002,PSE981,Seasonal Products,Central,1450,213,308,488.3609,12.33,0,0,9.32,Spring,142.5935
5/1/2022,W003,PHO460,Household Essentials,West,1113,304,581,739.4799,43.25,10,0,30.7,Summer,144.267
5/1/2022,W003,PHO342,Homeware,West,1190,528,536,788.8273,41.78,10,0,36.3,Summer,147.503
5/1/2022,W003,PDI353,DIY & Decorating,South,565,252,231,342.3483,40.86,10,0,34.47,Winter,142.429
5/1/2022,W003,PGA965,Gardening,South,797,174,387,561.3591,29.48,10,0,20.5,Winter,147.6598
5/1/2022,W003,PPE986,Pet Supplies,West,493,154,205,303.9885,14.82,0,0,12.2,Spring,143.3051
5/1/2022,W003,PHE935,Health & Beauty,East,492,136,222,309.5928,19.43,0,0,15.28,Spring,144.431
5/1/2022,W003,PST702,Stationery & Office Supplies,East,501,173,291,298.785,9.46,10,1,7.15,Summer,143.4756
5/1/2022,W003,PTO217,Toys & Games,North,1807,271,302,314.5158,8.95,0,1,6.9,Autumn,141.142
5/1/2022,W003,PSE212,Seasonal Products,South,1863,109,301,408.4601,15.28,10,0,13.47,Summer,144.6309
5/1/2022,W004,PHO807,Household Essentials,West,1052,227,566,529.7034,15.74,0,1,11.76,Winter,145.2403
5/1/2022,W004,PHO997,Homeware,South,1133,464,538,766.382,24.6,0,0,20.17,Winter,149.1864
5/1/2022,W004,PDI391,DIY & Decorating,West,836,374,471,417.6948,29.45,10,0,23.55,Autumn,144.6624
5/1/2022,W004,PGA108,Gardening,East,767,323,332,369.7806,33.29,10,0,28.07,Winter,141.9956
5/1/2022,W004,PPE543,Pet Supplies,South,423,113,221,200.2473,10.59,0,0,8.48,Summer,145.4392
5/1/2022,W004,PHE787,Health & Beauty,North,809,263,348,351.7936,29.05,0,0,22.23,Winter,142.5333
5/1/2022,W004,PST552,Stationery & Office Supplies,South,454,175,221,240.4016,54.75,10,0,43.08,Autumn,145.2578
5/1/2022,W004,PTO238,Toys & Games,North,1514,210,329,366.8179,38.23,0,0,28.28,Autumn,146.4085
5/1/2022,W004,PSE766,Seasonal Products,North,1456,110,251,254.3413,55.88,0,0,44.27,Winter,147.31
5/1/2022,W005,PHO902,Household Essentials,Central,1066,393,610,536.0048,29.66,0,0,23.5,Winter,147.4411
5/1/2022,W005,PHO338,Homeware,West,989,207,539,639.1381,29.59,10,1,20.95,Summer,143.1649
5/1/2022,W005,PDI111,DIY & Decorating,North,594,161,263,272.744,37.8,0,0,26.4,Summer,143.8656
5/1/2022,W005,PGA342,Gardening,Central,866,319,471,456.0988,40.03,0,1,30.02,Winter,142.4337
5/1/2022,W005,PPE972,Pet Supplies,South,608,225,284,415.4317,45.81,0,0,33.37,Autumn,145.3797
5/1/2022,W005,PHE112,Health & Beauty,South,459,205,216,183.7318,18.89,0,0,15.65,Summer,140.3117
5/1/2022,W005,PST438,Stationery & Office Supplies,South,712,235,346,471.2857,26.14,0,1,20.75,Autumn,148.3458
5/1/2022,W005,PTO835,Toys & Games,Central,1560,169,291,426.685,38.64,10,0,30.82,Autumn,144.5094
5/1/2022,W005,PSE661,Seasonal Products,North,1556,200,240,294.078,45.22,0,0,31.09,Summer,147.3603
6/1/2022,W001,PHO281,Household Essentials,East,1017,388,438,485.3754,27.21,10,0,22.42,Autumn,143.542
6/1/2022,W001,PHO714,Homeware,South,945,401,488,545.2922,37.33,0,1,26.87,Autumn,141.4171
6/1/2022,W001,PDI939,DIY & Decorating,East,570,146,305,346.127,15.97,10,0,12.98,Autumn,142.9607
6/1/2022,W001,PGA611,Gardening,East,598,225,304,261.9774,20.95,0,0,18.3,Autumn,144.4474
6/1/2022,W001,PPE375,Pet Supplies,North,841,294,364,399.9821,12.45,0,0,9.71,Spring,141.7353
6/1/2022,W001,PHE862,Health & Beauty,North,835,220,480,584.4189,34.69,0,0,28.65,Summer,146.4398
6/1/2022,W001,PST277,Stationery & Office Supplies,Central,406,137,183,227.0448,42.72,10,1,33.25,Summer,143.191
6/1/2022,W001,PTO120,Toys & Games,South,1250,249,423,400.1196,30.48,10,0,21.41,Spring,142.6482
6/1/2022,W001,PSE901,Seasonal Products,South,1649,249,315,359.1158,38.15,0,0,27.97,Summer,145.8772
6/1/2022,W002,PHO235,Household Essentials,North,1115,401,483,698.4701,6.29,10,0,5.21,Winter,146.7441
6/1/2022,W002,PHO688,Homeware,West,1240,264,516,557.4931,36.09,10,0,24.73,Winter,143.2985
6/1/2022,W002,PDI408,DIY & Decorating,North,611,133,311,322.7655,45.18,0,0,38.53,Winter,142.8201
6/1/2022,W002,PGA250,Gardening,East,648,239,275,379.2834,52.06,0,0,41.94,Winter,141.4925
6/1/2022,W002,PPE742,Pet Supplies,West,414,151,171,169.434,34.84,0,0,26.4,Summer,142.6348
6/1/2022,W002,PHE519,Health & Beauty,North,705,156,385,427.9628,37.68,10,0,28.51,Summer,146.1269
6/1/2022,W002,PST114,Stationery & Office Supplies,Central,708,305,413,402.129,27.89,10,0,19.88,Autumn,145.5506
6/1/2022,W002,PTO496,Toys & Games,North,1649,290,382,378.4754,19.43,0,0,15.24,Spring,144.2979
6/1/2022,W002,PSE538,Seasonal Products,Central,1203,219,307,309.6107,14.95,0,0,12.17,Autumn,148.5226
6/1/2022,W003,PHO867,Household Essentials,West,1126,374,558,761.6529,54.01,0,1,38.36,Summer,146.5934
6/1/2022,W003,PHO460,Homeware,North,1108,422,487,545.9157,9.47,0,1,7.4,Autumn,144.8581
6/1/2022,W003,PDI402,DIY & Decorating,North,525,200,290,255.3393,37.17,10,1,32.13,Spring,147.3183
6/1/2022,W003,PGA870,Gardening,South,724,294,399,297.9197,26.75,0,0,20.07,Summer,146.7179
6/1/2022,W003,PPE735,Pet Supplies,West,839,371,408,386.3023,32.94,10,0,25.9,Spring,144.3471
6/1/2022,W003,PHE907,Health & Beauty,West,444,135,247,202.4536,27.84,0,1,21.69,Spring,147.5186
6/1/2022,W003,PST101,Stationery & Office Supplies,North,603,180,256,339.8454,48.97,0,1,34.54,Summer,142.4688
6/1/2022,W003,PTO307,Toys & Games,West,1737,217,261,256.8513,18.25,0,1,14.09,Summer,144.3479
6/1/2022,W003,PSE497,Seasonal Products,North,1628,298,369,420.9877,16.9,0,0,14.91,Spring,143.8179
6/1/2022,W004,PHO424,Household Essentials,West,944,344,494,730.9449,43.51,0,0,36.46,Summer,147.4315
6/1/2022,W004,PHO450,Homeware,South,1032,395,531,501.5763,48.19,0,1,37.67,Spring,149.2604
6/1/2022,W004,PDI450,DIY & Decorating,Central,899,252,379,514.8436,43.88,0,0,35.2,Spring,146.4823
6/1/2022,W004,PGA783,Gardening,North,870,376,380,385.9312,20.08,10,0,15.12,Spring,144.0063
6/1/2022,W004,PPE930,Pet Supplies,South,829,314,349,542.3208,49.44,0,1,40.07,Winter,146.6399
6/1/2022,W004,PHE549,Health & Beauty,East,490,137,254,314.3693,56.49,10,1,41.31,Winter,146.3415
6/1/2022,W004,PST203,Stationery & Office Supplies,South,559,213,253,268.2714,42.65,10,0,32.28,Spring,148.0026
6/1/2022,W004,PTO208,Toys & Games,West,1387,237,248,258.4352,14.96,10,0,10.99,Spring,143.3267
6/1/2022,W004,PSE820,Seasonal Products,West,1648,178,208,350.2021,9.25,0,0,8.25,Autumn,142.2973
6/1/2022,W005,PHO878,Household Essentials,North,978,422,521,657.513,14.92,0,0,12.6,Autumn,144.5763
6/1/2022,W005,PHO246,Homeware,North,1094,393,596,563.0519,49.25,0,0,40.76,Summer,146.6258
6/1/2022,W005,PDI954,DIY & Decorating,East,653,144,315,340.8272,46.38,10,1,36.08,Spring,145.797
6/1/2022,W005,PGA997,Gardening,Central,546,177,256,322.6423,36.9,0,0,32.11,Autumn,143.6625
6/1/2022,W005,PPE131,Pet Supplies,East,496,173,255,239.6334,15.76,0,1,12.05,Winter,141.4775
6/1/2022,W005,PHE561,Health & Beauty,North,798,335,375,540.6241,38.25,0,0,29.22,Spring,142.0353
6/1/2022,W005,PST469,Stationery & Office Supplies,South,486,161,288,291.1224,31.74,10,1,26.16,Winter,148.3537
6/1/2022,W005,PTO705,Toys & Games,South,1592,113,209,209.3044,44.58,0,1,33.14,Autumn,146.3697
6/1/2022,W005,PSE210,Seasonal Products,South,1261,114,467,492.105,23.64,0,0,20.12,Autumn,142.824
7/1/2022,W001,PHO809,Household Essentials,Central,1016,299,575,705.5374,10.56,0,0,7.93,Summer,146.9398
7/1/2022,W001,PHO257,Homeware,North,1135,332,603,849.1661,46.88,0,1,35.52,Summer,144.952
7/1/2022,W001,PDI751,DIY & Decorating,Central,465,206,224,289.1399,33.91,10,1,26.05,Winter,143.5962
7/1/2022,W001,PGA629,Gardening,North,702,182,357,300.4048,47.99,0,0,38.77,Autumn,143.2345
7/1/2022,W001,PPE994,Pet Supplies,Central,818,195,432,408.406,5.58,10,0,4.85,Winter,146.2117
7/1/2022,W001,PHE517,Health & Beauty,East,772,297,399,349.1449,37.72,0,0,28.54,Spring,144.0859
7/1/2022,W001,PST701,Stationery & Office Supplies,Central,556,146,232,409.319,35.8,0,0,27.65,Summer,148.0747
7/1/2022,W001,PTO763,Toys & Games,Central,1585,184,347,425.1684,46.91,10,1,35.89,Summer,145.2024
7/1/2022,W001,PSE729,Seasonal Products,South,1321,285,311,339.7841,31.4,0,1,25.03,Summer,142.9232
7/1/2022,W002,PHO351,Household Essentials,South,949,416,425,585.2371,17.98,0,0,12.97,Spring,142.9039
7/1/2022,W002,PHO744,Homeware,West,1285,567,553,816.0034,31.03,10,1,22.56,Winter,145.5833
7/1/2022,W002,PDI417,DIY & Decorating,South,654,137,299,355.7508,56.48,10,0,38.34,Autumn,141.9607
7/1/2022,W002,PGA652,Gardening,Central,559,249,290,260.5696,25.02,0,0,20.23,Winter,147.9476
7/1/2022,W002,PPE631,Pet Supplies,West,850,319,407,465.6795,19.93,10,0,16.93,Winter,147.6228
7/1/2022,W002,PHE136,Health & Beauty,Central,524,122,209,215.1453,50.07,0,0,36.37,Summer,146.8569
7/1/2022,W002,PST268,Stationery & Office Supplies,South,403,111,201,237.7518,20.07,10,0,14.62,Winter,146.0705
7/1/2022,W002,PTO919,Toys & Games,North,1606,145,252,279.4296,37.93,0,0,32.48,Spring,147.3912
7/1/2022,W002,PSE608,Seasonal Products,North,1349,224,359,260.9981,46.64,0,0,36.99,Spring,144.3422
7/1/2022,W003,PHO356,Household Essentials,East,1045,235,423,533.4527,28.26,0,0,22.59,Spring,141.3926
7/1/2022,W003,PHO492,Homeware,South,1140,397,587,645.8851,21.34,0,1,15.71,Autumn,147.5165
7/1/2022,W003,PDI664,DIY & Decorating,South,655,283,304,317.569,39.81,10,1,29.99,Winter,147.8969
7/1/2022,W003,PGA746,Gardening,West,478,159,280,276.8447,7.15,10,0,5.47,Autumn,144.4591
7/1/2022,W003,PPE349,Pet Supplies,Central,848,334,409,492.8039,7.75,10,0,5.72,Summer,142.6226
7/1/2022,W003,PHE581,Health & Beauty,North,422,144,233,217.516,11.42,0,0,9.71,Spring,143.2891
7/1/2022,W003,PST750,Stationery & Office Supplies,West,551,215,263,380.9101,17.09,10,0,15.08,Spring,145.024
7/1/2022,W003,PTO841,Toys & Games,Central,1902,253,419,475.9618,53.5,0,0,42.21,Summer,142.7401
7/1/2022,W003,PSE700,Seasonal Products,North,1755,265,209,375.5988,50.13,0,0,41.83,Summer,139.8061
7/1/2022,W004,PHO601,Household Essentials,Central,1054,272,465,481.2288,53.55,0,0,43.33,Autumn,144.7132
7/1/2022,W004,PHO786,Homeware,Central,979,279,563,644.7282,17.51,0,0,13.71,Spring,141.9045
7/1/2022,W004,PDI356,DIY & Decorating,South,737,196,421,419.2436,30.12,0,0,23.23,Autumn,146.1819
7/1/2022,W004,PGA987,Gardening,South,590,240,245,286.0546,31.29,0,1,24.11,Winter,141.2229
7/1/2022,W004,PPE980,Pet Supplies,Central,792,175,341,358.2259,25.42,0,0,18.04,Spring,147.329
7/1/2022,W004,PHE482,Health & Beauty,Central,459,195,247,307.1988,16.18,0,0,12.72,Winter,148.522
7/1/2022,W004,PST596,Stationery & Office Supplies,North,870,182,468,340.4792,51.24,0,0,37.58,Autumn,148.1821
7/1/2022,W004,PTO461,Toys & Games,West,1703,171,288,464.2359,49.06,10,0,39.75,Spring,142.6404
7/1/2022,W004,PSE480,Seasonal Products,South,1729,200,262,361.2231,23.2,10,0,19.36,Autumn,145.2126
7/1/2022,W005,PHO740,Household Essentials,North,973,380,416,632.9035,39.46,10,1,30.94,Autumn,142.043
7/1/2022,W005,PHO506,Homeware,North,1108,477,521,490.862,20.51,10,0,15.47,Spring,148.6768
7/1/2022,W005,PDI632,DIY & Decorating,South,416,94,193,220.2121,34.43,10,0,28.07,Winter,147.3614
7/1/2022,W005,PGA749,Gardening,West,455,132,222,335.6688,41.27,10,1,33.68,Summer,148.1392
7/1/2022,W005,PPE462,Pet Supplies,East,761,291,410,462.4486,40.81,0,0,31.25,Autumn,147.7993
7/1/2022,W005,PHE749,Health & Beauty,North,475,197,257,266.2356,27.56,0,1,21.43,Winter,143.3811
7/1/2022,W005,PST408,Stationery & Office Supplies,South,618,131,307,331.796,38.56,10,0,32.1,Summer,141.8679
7/1/2022,W005,PTO666,Toys & Games,North,1773,159,430,444.7888,14.91,0,1,10.61,Winter,143.8487
7/1/2022,W005,PSE314,Seasonal Products,North,1880,241,394,604.3604,33.81,0,1,26.83,Winter,147.213
8/1/2022,W001,PHO899,Household Essentials,North,1005,218,511,646.1175,19.89,0,1,16.84,Winter,142.3027
8/1/2022,W001,PHO963,Homeware,East,1166,470,509,497.7715,38.44,0,0,27.01,Summer,143.8521
8/1/2022,W001,PDI764,DIY & Decorating,North,477,118,249,337.4638,52.28,0,0,39.69,Winter,142.4104
8/1/2022,W001,PGA619,Gardening,South,892,251,462,643.8833,37.84,0,0,28.33,Autumn,145.6232
8/1/2022,W001,PPE963,Pet Supplies,Central,793,268,348,308.4297,43.99,0,1,32.67,Spring,148.8208
8/1/2022,W001,PHE460,Health & Beauty,South,515,218,245,218.8189,22.16,0,0,17.69,Autumn,142.4214
8/1/2022,W001,PST807,Stationery & Office Supplies,East,831,305,341,434.5936,24.5,10,0,20.66,Autumn,141.7531
8/1/2022,W001,PTO580,Toys & Games,North,1940,194,346,524.0411,47.05,0,1,34.82,Spring,144.271
8/1/2022,W001,PSE172,Seasonal Products,North,1681,236,428,583.8206,42.66,10,0,35.73,Autumn,140.5765
8/1/2022,W002,PHO533,Household Essentials,East,1022,418,418,750.6955,36.11,0,1,27.54,Autumn,140.3564
8/1/2022,W002,PHO746,Homeware,East,1033,228,488,509.3941,30.47,10,0,23.98,Winter,147.0371
8/1/2022,W002,PDI196,DIY & Decorating,West,670,265,401,507.1271,22.86,0,1,18.56,Winter,144.3041
8/1/2022,W002,PGA952,Gardening,West,525,132,311,237.7668,26.72,10,0,22.98,Autumn,143.128
8/1/2022,W002,PPE980,Pet Supplies,North,694,292,362,393.6696,45.29,0,1,37.71,Summer,147.0768
8/1/2022,W002,PHE177,Health & Beauty,West,751,158,385,352.8549,39.93,0,1,32.43,Summer,142.7019
8/1/2022,W002,PST753,Stationery & Office Supplies,South,823,196,332,455.372,11.28,10,0,8.63,Summer,141.4384
8/1/2022,W002,PTO972,Toys & Games,Central,1871,188,341,355.757,22.93,0,0,16.16,Summer,145.4335
8/1/2022,W002,PSE489,Seasonal Products,West,1671,162,310,250.9825,51.31,0,0,41.56,Spring,146.8048
8/1/2022,W003,PHO337,Household Essentials,North,1062,435,556,790.0638,24.4,10,0,20.17,Autumn,145.9424
8/1/2022,W003,PHO422,Homeware,East,1094,325,443,543.237,15.68,0,0,13.46,Winter,148.5937
8/1/2022,W003,PDI916,DIY & Decorating,West,768,287,389,416.8262,46.49,0,0,36.52,Winter,142.3713
8/1/2022,W003,PGA344,Gardening,West,877,268,387,556.5534,34.81,10,1,25.58,Winter,148.104
8/1/2022,W003,PPE768,Pet Supplies,East,510,179,230,207.6425,50.12,0,0,39.74,Winter,144.7405
8/1/2022,W003,PHE240,Health & Beauty,South,466,145,254,278.6272,14.5,0,1,12.23,Autumn,145.083
8/1/2022,W003,PST828,Stationery & Office Supplies,Central,523,219,227,307.2685,9.57,0,1,7.82,Summer,143.5689
8/1/2022,W003,PTO748,Toys & Games,North,1262,204,347,375.9394,37.06,0,0,25.99,Summer,144.1425
8/1/2022,W003,PSE149,Seasonal Products,South,1567,284,289,301.9278,22.16,0,0,17.98,Summer,143.9726
8/1/2022,W004,PHO124,Household Essentials,South,1253,561,603,789.7579,11.82,0,0,9.34,Summer,141.6985
8/1/2022,W004,PHO977,Homeware,East,1080,240,570,629.949,52.27,0,0,43.12,Autumn,140.7887
8/1/2022,W004,PDI360,DIY & Decorating,West,649,205,336,343.1155,12.9,0,0,10.43,Winter,147.1327
8/1/2022,W004,PGA741,Gardening,East,557,119,292,232.0358,31.68,0,1,24.77,Spring,143.5378
8/1/2022,W004,PPE920,Pet Supplies,North,633,195,293,335.2697,30.25,0,0,21.6,Winter,146.0313
8/1/2022,W004,PHE353,Health & Beauty,Central,776,212,310,528.7332,27.96,0,0,20.73,Autumn,141.1736
8/1/2022,W004,PST451,Stationery & Office Supplies,East,449,153,210,189.3296,38.61,0,0,34.05,Summer,145.1588
8/1/2022,W004,PTO711,Toys & Games,South,1559,193,365,398.5272,7.59,0,0,6.42,Autumn,146.2015
8/1/2022,W004,PSE602,Seasonal Products,Central,1212,117,183,241.3541,8.3,0,0,6.39,Winter,141.0152
8/1/2022,W005,PHO379,Household Essentials,Central,1026,377,580,582.5839,29.42,0,0,24.57,Summer,143.369
8/1/2022,W005,PHO512,Homeware,East,1234,352,631,798.5403,25.59,0,1,20.57,Autumn,142.8588
8/1/2022,W005,PDI250,DIY & Decorating,East,759,327,354,316.46,6.48,0,0,4.9,Spring,144.6693
8/1/2022,W005,PGA435,Gardening,South,818,313,340,387.1533,16.64,10,0,13.97,Winter,141.8132
8/1/2022,W005,PPE135,Pet Supplies,South,827,213,474,586.1217,35.1,10,0,27.51,Autumn,141.5756
8/1/2022,W005,PHE945,Health & Beauty,West,735,232,411,426.8094,50.98,10,1,41.79,Autumn,144.1585
8/1/2022,W005,PST101,Stationery & Office Supplies,North,734,157,415,397.4,51.02,0,1,43.21,Winter,143.7267
8/1/2022,W005,PTO523,Toys & Games,North,1783,241,264,286.4084,57.1,0,0,43.38,Autumn,148.4447
8/1/2022,W005,PSE660,Seasonal Products,East,1668,201,323,400.006,13.47,0,1,10.33,Spring,148.5545
9/1/2022,W001,PHO194,Household Essentials,East,1058,228,470,627.2288,12.11,0,1,10.06,Spring,143.4448
9/1/2022,W001,PHO111,Homeware,West,940,191,527,617.6393,21.4,0,0,17.71,Winter,147.0285
9/1/2022,W001,PDI368,DIY & Decorating,Central,523,223,209,386.8606,36.41,0,0,30.26,Autumn,144.6636
9/1/2022,W001,PGA854,Gardening,South,542,191,234,249.0144,35.62,0,0,26.51,Winter,140.3673
9/1/2022,W001,PPE227,Pet Supplies,East,661,193,316,400.3338,22.9,0,0,18.29,Winter,145.4216
9/1/2022,W001,PHE584,Health & Beauty,South,802,295,389,634.5902,33.26,0,0,27.8,Autumn,149.1658
9/1/2022,W001,PST333,Stationery & Office Supplies,South,701,211,396,416.3874,23.17,0,0,19.31,Spring,146.8015
9/1/2022,W001,PTO695,Toys & Games,West,1627,286,322,243.8415,46.39,0,0,32.88,Summer,148.8758
9/1/2022,W001,PSE102,Seasonal Products,Central,1708,276,325,402.8115,19.1,0,1,14.18,Summer,145.987
9/1/2022,W002,PHO292,Household Essentials,South,1059,260,441,467.1502,43.83,0,0,30.64,Winter,147.4474
9/1/2022,W002,PHO620,Homeware,Central,992,311,495,521.2144,6.98,0,0,5.93,Summer,146.0514
9/1/2022,W002,PDI303,DIY & Decorating,East,896,251,411,471.839,38.96,0,0,27.66,Winter,142.9227
9/1/2022,W002,PGA840,Gardening,Central,459,146,271,269.4602,32.62,10,1,23.82,Spring,141.4144
9/1/2022,W002,PPE993,Pet Supplies,North,619,152,274,323.0441,52.83,0,0,44.21,Summer,145.1251
9/1/2022,W002,PHE817,Health & Beauty,South,668,238,353,369.1343,28.37,0,0,23.02,Summer,144.8806
9/1/2022,W002,PST932,Stationery & Office Supplies,North,700,231,331,514.6013,11.83,0,1,8.64,Winter,144.1184
9/1/2022,W002,PTO546,Toys & Games,West,1552,201,207,215.3121,37.08,10,0,28.21,Autumn,142.2011
9/1/2022,W002,PSE660,Seasonal Products,Central,1570,287,270,253.2254,45.2,0,0,38.36,Summer,142.3049
9/1/2022,W003,PHO539,Household Essentials,South,1116,377,668,616.5626,9.02,0,1,7.66,Summer,146.5636
9/1/2022,W003,PHO118,Homeware,Central,951,309,443,678.2372,30.65,0,1,22.88,Winter,141.2202
9/1/2022,W003,PDI273,DIY & Decorating,East,701,171,393,383.7952,11.37,10,1,9.04,Winter,144.3815
9/1/2022,W003,PGA682,Gardening,West,864,353,486,463.7492,23.91,0,0,21.1,Winter,145.3031
9/1/2022,W003,PPE458,Pet Supplies,West,650,138,307,335.0174,53.88,0,0,43.3,Winter,145.6205
9/1/2022,W003,PHE371,Health & Beauty,North,754,256,308,353.8538,21.88,0,0,15.86,Spring,146.6634
9/1/2022,W003,PST242,Stationery & Office Supplies,Central,443,184,238,255.9614,32.62,10,1,25.74,Spring,146.043
9/1/2022,W003,PTO712,Toys & Games,South,1694,289,361,507.4517,6.08,10,0,4.84,Autumn,141.4204
9/1/2022,W003,PSE815,Seasonal Products,North,1941,168,271,245.2491,24.09,10,0,18.68,Spring,143.1388
9/1/2022,W004,PHO412,Household Essentials,West,1065,416,427,628.8828,49.25,10,1,39.86,Summer,144.0157
9/1/2022,W004,PHO282,Homeware,South,1186,269,493,579.2229,49.49,0,0,40.54,Winter,148.3748
9/1/2022,W004,PDI858,DIY & Decorating,Central,556,118,246,334.5804,20.68,0,0,15.02,Summer,147.089
9/1/2022,W004,PGA102,Gardening,North,556,114,245,368.294,34.23,0,0,25.3,Winter,143.7783
9/1/2022,W004,PPE945,Pet Supplies,Central,893,247,462,568.0146,29.3,0,0,25.89,Autumn,146.5748
9/1/2022,W004,PHE426,Health & Beauty,North,641,244,275,389.2611,51.26,0,1,42.92,Spring,143.6349
9/1/2022,W004,PST517,Stationery & Office Supplies,North,586,142,290,311.4989,29.82,0,1,22.41,Summer,145.2897
9/1/2022,W004,PTO838,Toys & Games,Central,1284,161,389,391.39,45.37,0,0,34.67,Spring,145.3679
9/1/2022,W004,PSE499,Seasonal Products,North,1515,121,341,392.5789,23.45,10,0,20.74,Spring,147.0789
9/1/2022,W005,PHO456,Household Essentials,East,1265,462,706,603.2516,35.68,0,0,27.18,Spring,148.1074
9/1/2022,W005,PHO175,Homeware,North,979,412,446,433.9741,16.08,0,1,11.57,Summer,142.348
9/1/2022,W005,PDI950,DIY & Decorating,South,706,192,381,452.4918,14.78,0,0,10.43,Winter,145.2837
9/1/2022,W005,PGA908,Gardening,Central,617,195,295,383.5656,23.52,10,0,18.08,Summer,145.548
9/1/2022,W005,PPE877,Pet Supplies,East,485,100,275,198.2439,21.5,0,1,17.84,Summer,140.5537
9/1/2022,W005,PHE725,Health & Beauty,Central,630,244,275,340.7589,38.69,0,0,32.11,Winter,142.8459
9/1/2022,W005,PST441,Stationery & Office Supplies,South,899,182,515,558.4791,26.15,10,0,18.52,Summer,143.3634
9/1/2022,W005,PTO853,Toys & Games,East,1647,182,310,348.6164,32.72,0,1,27.04,Summer,148.1751
9/1/2022,W005,PSE136,Seasonal Products,West,1227,113,263,324.4843,7.29,0,0,5.65,Autumn,143.0823
1/1/2023,W001,PHO672,Household Essentials,South,1199,477,532,761.1714,14.46,0,0,12.29,Summer,145.1167
1/1/2023,W001,PHO125,Homeware,East,1193,460,574,534.0679,41.9,10,0,34.52,Spring,148.6634
1/1/2023,W001,PDI707,DIY & Decorating,West,537,175,304,341.3115,41.83,0,0,32.66,Autumn,149.2079
1/1/2023,W001,PGA414,Gardening,Central,539,167,234,276.571,21.68,0,0,16.75,Autumn,151.7993
1/1/2023,W001,PPE277,Pet Supplies,Central,541,228,267,227.4667,24.89,0,1,19.8,Winter,149.776
1/1/2023,W001,PHE968,Health & Beauty,West,801,273,414,491.1145,38.91,0,0,32.04,Summer,148.6992
1/1/2023,W001,PST246,Stationery & Office Supplies,Central,844,231,397,458.1141,36.82,10,0,27.99,Autumn,145.7402
1/1/2023,W001,PTO262,Toys & Games,Central,1881,219,228,244.5198,20.68,10,0,16.74,Summer,146.8737
1/1/2023,W001,PSE590,Seasonal Products,Central,1256,162,260,411.9755,36.22,0,0,26.66,Summer,147.2249
1/1/2023,W002,PHO889,Household Essentials,North,1236,285,675,913.2392,20.87,0,0,17.59,Summer,152.6537
1/1/2023,W002,PHO255,Homeware,Central,1202,459,657,829.6809,8.33,0,0,6.54,Summer,151.2408
1/1/2023,W002,PDI735,DIY & Decorating,West,401,143,174,170.2796,40.37,10,0,31.2,Winter,149.2952
1/1/2023,W002,PGA263,Gardening,North,530,107,221,264.429,41.81,0,0,33.91,Summer,145.1379
1/1/2023,W002,PPE957,Pet Supplies,South,894,265,490,391.7435,23.37,0,0,18.39,Spring,149.6503
1/1/2023,W002,PHE163,Health & Beauty,South,493,154,290,282.074,16.35,0,0,11.42,Autumn,149.7142
